"tweet","tweet_id","date_tweeted","covax_relevancy","stance"
"@Nomakatembo2 Mafuta chanjo ya covid",1.42182e+18,2021-08-01,"relevant",2
"@FlavianaMatata maccm yalishaaminishana na mwenda zake kuwa chanjo ni mbaya na wasukuma ndio huwaambii kitu kuhusu chanjo",1.39236e+18,2021-05-12,"relevant",1
"@KKagasheki Ili swala ata mimi nilikua nalifikili sana, I mean What chanjo? and tulishakubaliana kwamba wananchi wote wa #Tanzania ni mwendo wa sala na kujifkiza,hakika hakuna wa kuziba pengo la #JPM",1.39286e+18,2021-05-13,"relevant",2
"Jiulize kwa maswali mhimu na yakutosha juu ya chanjo na hali halisi inayo endelea kwa mataifa wazalisha, kirusi huyu amebadilika mara tatu almost je chanjo zipi na marangapi tutapigwa ili uwe salama? Mda wa majaribio?Ukijibu basi Hapo ndipo mawazo yake yawe kama hisia tu! https://t.co/Ol7jC2oTnN",1.39499e+18,2021-05-19,"relevant",2
"RT @MiriamMkanaka: Chanjo ya uviko 19 ni salama Kabisa hii WHO wamethibitisha Kabisa.

#ChanjaUsalimike | #UjanjaKuchanja",1.50233e+18,2022-03-11,"relevant",1
"@millardayo Hapo amedanganya. Tatizo lake ameamua kupinga ama kutofautiana Kwa kila Jambo eti kisa ndio upinzani. Hata Marekani yenyewe chanjo sio lazima. Kenya tu hapa nduguzetu wa karibu Chanjo sio lazima. Mbowe akadanganye Maasai bwana.",1.41741e+18,2021-07-20,"relevant",2
"Me kesho nafika io chanjo ya covid 19 😔😔wait for side effects on me🙏💔💔",1.36752e+18,2021-03-04,"relevant",1
"@msakamaboga Nilichoma ile ya kwanza sasa hii mpya bado hawajagundua chanjo yake😁🤣",1.41642e+18,2021-07-17,"relevant",2
"@MwanzoTv @DENIC19916889 Hiyo ndiyo elimu ya chanjo au ni kutishana?",1.42835e+18,2021-08-19,"relevant",2
"@Roma_Mkatoliki Ila wanasema mwez huu chanjo itapatika kama ni hiyo basi Mungu asaidie",1.23982e+18,2020-03-17,"relevant",1
"@Kiganyi_ So inamaana we will never get Covid-19 vaccine kama nchi?! 😳... Yaani hawana mpango kuagiza chanjo kabisaaa...",1.35435e+18,2021-01-27,"relevant",1
"@AnaniasKamugis1 @SuluhuSamia Bora nyungu kuliko chanjo 😃",1.38594e+18,2021-04-24,"relevant",2
"RT @McinikaWaLamar: Chanjo ya Uviko -19 hupunguza hatari ya jamii ukizuka ugonjwa wa virus vya korona. Hivyo chukua maamuzi sahihi ya kupat…",1.45334e+18,2021-10-27,"relevant",1
"@ngurumo TULIA KABATINI HUKO ULIKO YA TZ WAACHIE WAO  ENDELEA KULISIKILIZIA FUKUTO LA KORONA HUKO, NA BARIDI, UNACHO TAKIWA KUWAHABARISHA WA TZ NI VP HIZO CHANJO ZIMEKUATHIRI VP, MWACHE MWANAUME AJENGE NCHI,YOU ARE A THIRD PARTY NOW YOU CANNOT TALK ABOUT ",1.3514e+18,2021-01-19,"relevant",2
"""Hadi kufikia jana watu 846,000 walikuwa wamechanja, tuna imani wengi wataendelea kupata chanjo kutokana na elimu pamoja na hamasa inayotolewa"" Mhe. @SuluhuSamia, Rais wa Jamhuri ya Muungano wa Tanzania. https://t.co/3rLTyhbDNy",1.44719e+18,2021-10-10,"relevant",1
"Mtaandamana sana,lakini ukweli ndio huo, itabidi muukubali, chanjo tuendako si hiyari,itakuwa lazima!
Demonstrate as much as you wish,its your democratic right,but brothers and sisters,let me tell you this, where we are heading its Covid19 mandates for all.Learn to accept it. https://t.co/spAgSoMyEz",1.4469e+18,2021-10-09,"relevant",1
"@kigogo2014 @PresenterNoah Sasa kama ukichanja unapata kovidi chanjo ya nn sasa!!!!???? we nae kama mpumbav🚮🚮",1.47219e+18,2021-12-18,"relevant",2
"@MariaSTsehai @MagufuliJP @Pontifex Papa anatakiwa ujifunze kutoka Tanzania. 
Apige Maombi ya siku tatu aachane na Chanjo. 

Na aendelee kusisitiza kwamba hakuna Covid-19 hata kama ipo",1.34822e+18,2021-01-10,"relevant",2
"RT @furia_francis: Wagonjwa wenye siko seli, wanashauriwa kujikinga na magonjwa ya kuambukiza ikiwemo UVIKO-19. 

Kupata chanjo ya UVIKO-19…",1.43661e+18,2021-09-11,"relevant",1
"@GNNangale @Blizzss Yes. Wapate chanjo zote na usafi wa kutosha!",1.23841e+18,2020-03-13,"relevant",1
"Mashabiki wa Simba na Yanga kwa pamoja wamejitokeza kwa wingi kupata chanjo ya UVIKO-19 kabla ya mchezo wa ngao ya hisani. Wamesisitiza kwamba kujilinda na kuwalinda wapendwa wao ni jambo la muhimu zaidi kwa sasa. 
@elimuyaafya @Tanfootball 

#UjanjaKuchanja
#NyumbaNiChoo https://t.co/SvMJfvraBw",1.44171e+18,2021-09-25,"relevant",1
"@jamalmalinzi Ushauli wakae watalamu kweli wangundue chanjo ya uvico19 nasiyo majarbio lets assume majarbio yakawa naya madhala uwenda yanpunguza nguvu za kiume na wanaume wote tume chanja inchi zima nini kitatokea bro😷 HATU CHANJI",1.44381e+18,2021-10-01,"relevant",2
"RT @winharder_: Epuka kusikiliza taarifa za uzushi kuhusu chanjo ya #UVIKO19
Chanjo zinatolewa bure na ni salama kabisa.Tuchanje tu #Ujanja…",1.45556e+18,2021-11-02,"relevant",1
"@yerickonyerereT @SuluhuSamia @freemanmbowetz Speech ya @josephatgwajima hakusema @SuluhuSamia kuwa kaongwa unakumbuka mh Rais aliunda tume ya kushauli kuhusu chanjo ya Corona hii ndio imeongwa maana imemshauli Rais sawa",1.41952e+18,2021-07-26,"relevant",2
"Mimi nimetoka Chanjo juzi acha kunipigia kelele https://t.co/8Y1ZcQuwAM",1.33331e+18,2020-11-30,"relevant",1
"Cheti cha chanjo ya corona kipewe kipaumbele kwenye ajira ili kiumane vizuri 😂😂😂🙌🙌",1.42143e+18,2021-07-31,"relevant",1
"@zittokabwe Kwahyo hilo ongezeko limesababishwa na UVIKO 19? 

au huo n mtizamo wako??",1.42459e+18,2021-08-09,"relevant",2
"@IAMartin_ Yaani hawa watu ni mazezeta aiseee🤣🤣 hao hao ndiyo walishabikia meko kukataa chanjo kbs kbs na kusema aliomba Mungu covid-19 ikaondoka hao hao ndiyo wanashabikia chanjo kuletwa na covid-19 kusemekana ipi😭😭😭 Aiseee mazezeta",1.44057e+18,2021-09-22,"relevant",2
"@pangenashri @wizara_afyatz Vipi chanjo ingekuja kwetu kwa kukurupuka halafu yakatokea kama haya? Si mngeipiga mawe wizara ya Afya?

https://t.co/RwEjhIwgHC",1.37024e+18,2021-03-12,"relevant",2
"@NgoshaNshimba @bbcswahili Na wewe mbona unatumia nguvu nyingi kupinga chanjo, au unanufaika na nini?🤗",1.43007e+18,2021-08-24,"relevant",1
"Nawaambia tena achaneni na ngonjera za chanjo ni strategy ya kuondoa mjadala wa KATIBA MPYA na Mkti Mbowe kubambikiwa kesi. Turudi kwenye mambo ya msingi na tusiwe kama maboya.Mkiamka wote Tanzania tweet Freeman Mbowe sio gaidi. @godbless_lema
kupitia #MariaSpaces https://t.co/CNCAYI85YH",1.42786e+18,2021-08-18,"relevant",2
"Kwa ambao hamjachanja bado, mkilipwa dola za kimarekani 100 kama kutiwa hamasa ya kupata chanjo mtakubali?",1.43528e+18,2021-09-07,"relevant",1
"@Naperaphael1 @hpolepole Kwan chanjo sio hiar,,!??",1.42372e+18,2021-08-06,"relevant",2
"Yesu ni zaid ya wakuu wote wa dunia hii ni zaidi ya hiyo chanjo ndilo jina tunalo litumainia kumuingiza kwenye drama za kidunia ni kumdalilisha sana.nakuomba kwa hekima uondoe hilo jina la yesu kwenye hiyo list https://t.co/gIjuothWTF",1.43889e+18,2021-09-17,"relevant",2
"@CShibitali @Greathinker12 @Deoxz Hakuna umuhimu wa chanjo ya Corona, sio lazima, muda utatoa hukumu ya mwisho",1.34676e+18,2021-01-06,"relevant",2
"RT @officielsalome: Vipi kama swali la ""Je umechanja chanjo ya Uviko-19 ?"" Lingekuwepo kama moja ya swali la makarani. Lingefaana ee
#Ujanj…",1.56209e+18,2022-08-23,"relevant",1
"Kuna wajinga wanasema hawataki chanjo, sasa sijui wao na hao wamarekani milioni 47 nani mjanja na nani mjinga https://t.co/Qq0z6p3fAc",1.36595e+18,2021-02-28,"relevant",1
"@jjmnyika @fredrickjustne @MagufuliJP kwa sasa Mataga wamejipanga nao kupinga hoja za wakosowaji. kizuri ni kwamba hawana hoja za kupinga bali wanapiga kelele tu huku wakicheza mziki wa baba yao mpenzi. Hawaelewi hata corona ni nini wanalinganaisha na mag",1.26198e+18,2020-05-17,"relevant",2
"RT @Kasilo_Honester: Je, wajua kua taarifa za uzushi husambaa zaidi ya taarifa za kweli?? 

Epuka taarifa za uzushi kuhusu chanjo za #UVIKO…",1.45075e+18,2021-10-20,"relevant",1
"@HKigwangalla Ww umepat chanjo lkn ukikaa na mtu mweny  koron  utaipata Tu sss ya nn kupata chanjo",1.41994e+18,2021-07-27,"relevant",2
"Hongera saan mhe Rais wa JMT na Amiri Jeshi Mkuu @SuluhuSamia Kwa kuzindua na kutoa mfano wa kuchomwa chanjo ya Covid-19. Ni wajibu wa kila Mtanzania kuchukua tahadhari ya kujikinga na kujitahadhari.""Jikinge,wakinge na wengine"".Corona inazuilika.
#mgasha_sasa_for_liberation_2021 https://t.co/R6FrZYH10W",1.42042e+18,2021-07-28,"relevant",1
"@HassmanTozzi @JamiiForums Utaludi umelegea miondoko chanjo za kishoga hizo",1.36127e+18,2021-02-15,"relevant",2
"@JamiiForums Chanjo hatutaki, ila dawa tunazitaka 😆",1.36284e+18,2021-02-19,"relevant",2
"@tycoon20s @kigogo2014 Ana ukichaa gani Gwajima, Gwajima ame-rise concern yake. Alitakiwa kujibiwa kisayansi. Maelezo yake yamejitosheleza. Na nihaki yake kuwa na wasiwasi. Hakuna dawa /chanjo ambayo haitiliwi Mashaka mpaka study nyingi zimefanyika na kuj",1.42004e+18,2021-07-27,"relevant",2
"Chanjo 1 million kwa ajili ya kuhakikisha nchi yetu inakuwa salama na watu wetu wanapata huduma safi na salama. Nikiwa sahem ya kusheherekea miaka 60 nina ombi kwa Hon @USAmbTanzania kuidhinisha utoaji wa elimu na chanjo ya Covid 19 kwenye miradi yao mbali mbali wanayofadhili",1.42497e+18,2021-08-10,"relevant",1
"RT @davitheempire: MALAWI haiingii mtu bila KUCHANJA kazi anayo KIPOCHI na lazima awe balozi wa UVIKO 19 huko MALAWI😀😀😀😀😀 https://t.co/huPB…",1.50408e+18,2022-03-16,"relevant",1
"Unashabikia Arsenal hafu unaogopa chanjo etii😂😂",1.42211e+18,2021-08-02,"relevant",1
"@comanchechiefIV @chevi_masta Dumbass mwenyewe kabla sijasahau mbwa wewe kwa hiyo ulivyochanja ya covid 19, ya omicron huchanji bata mzinga mmoja wewe chanjo kwa kila variant ya ugonjwa utakua mwili au dampo sasa",1.48296e+18,2022-01-17,"relevant",2
"@TunduALissu Hamna kazi hapo waigizaji nyinyi kuna tonge mnalitetea. Hatutaki chanjo corona ni propaganda tu",1.42478e+18,2021-08-09,"relevant",2
"Muda ni sasa, jikinge dhidi ya #UVIKO19 kwa kuchanja. Chanjo inatolewa bure bila malipo

#Tanzaniainachanja
#Ujanjakuchanja https://t.co/IWc1DlqJ3M",1.5342e+18,2022-06-07,"relevant",1
"@HKigwangalla Sawa mkuu ila kumbuka chanjo ni hiari sio lazima.",1.41931e+18,2021-07-25,"relevant",2
"@Ibn_Mwakyelu Chanjo sio lazima",1.42619e+18,2021-08-13,"relevant",2
"@mshambuliaji Pata chanjo mzebaba, kelele za nini? Mimi nikidai utafiti unaumia nini??",1.42138e+18,2021-07-31,"relevant",1
"@MarekaMalili Chanjo ya hiyo kitu sitaki na hakuna mtu wa kunifanya kitu,nikitaka kusafiri nanunua certificate.",1.4359e+18,2021-09-09,"relevant",2
"@RadioCitizenFM @vincentateya @MelodySinzore1 Mimi hiyo chanjo sikaribii kwa kuwa waziri wa afya alisema kuchanjwa ni kwa hiari ya mtu.",1.36878e+18,2021-03-08,"relevant",2
"@KJeremiahN @Carrie_973 @veranvii @WanjaNjubi @omumpo @Joekiash @SoniMwangi @wanene_wanduta @khadeji @nyar_gero @NgigiGerald @Pettie_Wain @peru_peri @mylesgrace3 @Emmanuel_Mabz2 @AtiekoLawrence So chanjo, then usual concoction of ginger, lemon and honey l",1.43729e+18,2021-09-13,"relevant",1
"Chukueni tahadhari dhidi ya UVIKO-19 kwa kunawa mikono mara kwa mara kwa maji tiririka, epukeni misongamano, vaeni barakoa, kuleni vyakula vya kuongeza kinga ya mwili, fanyeni mazoezi na pia kapokeeni chanjo . https://t.co/3ptV9aTeBy",1.44433e+18,2021-10-02,"relevant",1
"By wearing your masks correctly and adhering to other preventive measures, you protect yourself and those around you from COVID-19.

Chanjwa! Pata Chanjo, tuwe Chonjo!

#Chanjwa #TuweChonjo

@MOH_Kenya @MOH_DHP @Amref_Kenya @UKinKenya https://t.co/FpOs0X1QOY",1.55506e+18,2022-08-04,"relevant",1
"@JiniKinyonga @umwalimu Kweli kufa kufaana,ss kwnn Mungu atoe chanjo tu na siyo dawa ili waikwishapata nao wapone?",1.24979e+18,2020-04-13,"relevant",2
"RT @zittokabwe: Kwa Miaka 5 Uchumi wa Tanzania ulikuwa unakua ‘almost flatlined’ mpaka UVIKO-19 ulivyoanza kupiga na tukaenda Kusini! Chanz…",1.40329e+18,2021-06-11,"relevant",1
"Hipi profesa Lumumba kutoka Kenya yupo kweli dunia hii? Mbona hatumsikii akimsifia magufuli kwa kukataa chanjo isije Tanzania?",1.3631e+18,2021-02-20,"relevant",2
"@millardayo Tuna covid Tanzania? Mbona tajiri anafanya mzaha na press hii Hana taadhari yoyote?

Au ndo nguvu ya chanjo",1.42104e+18,2021-07-30,"relevant",2
"@bbcswahili Uongo mbaya chanjo iwe ya hiari Mambo ya kumlazmishana tuache",1.40592e+18,2021-06-18,"relevant",2
"Ndugu Abiria samahani nimeweka kushoto, Ngoja nifanye mawasiliano na watu wa chanjo😂😂😅 https://t.co/p90RAr6Zwf",1.4218e+18,2021-08-01,"relevant",2
"@PendoA2 @zittokabwe Nilidhani utasema hiyo chanjo inabidi ichunguzwe..maana zingine anazikubali ila hiyo tu ndo ameikataa. Badala ya kumshambulia inabidi kuchunguza hypothesis yake",1.36353e+18,2021-02-21,"relevant",1
"@JamiiForums Vipi majibu ya maswali yake,vipi kuhusu watu kuchanja chanjo,Kamati imeshauri nini kifanyike kwa jamii juu ya kali za Mr.Gwajima kuamini kuwa ni kauli za upotoshaji?",1.43262e+18,2021-08-31,"relevant",1
""" Mimi nimepata chanjo na hakuna madhara yoyote ambayo yamenitokea, hivyo nawaomba watanzania tufanye maamuzi sahihi , dhamira na nia ni njema ili mwisho wa siku tujiepushe na majanga mengi zaidi""

Shaka Hamdu Shaka 
Katibu wa Halmashauri Kuu ya CCM Taifa Itikadi na Uenezi https://t.co/op5MYZt4m9",1.42437e+18,2021-08-08,"relevant",1
"@KinjeketileNgw2 Tayari wakubwa na wapuuzi wa dunia wamekubali kutoa hakimiliki ili dunia ya tatu wajitengenezee chanjo zao.

Ni azimio zuri litajibu maswali mengi na kuwaanika",1.39088e+18,2021-05-08,"relevant",2
"@MutemiWaKiama Wewe naona hautaki chanjo.",1.46712e+18,2021-12-04,"relevant",1
"RT @moodewji: Ndugu zangu Waafrika na mashabikinwa Simba: Nimepeta chanjo ya UVIKO-19. Mhe Rais wetu Mama Samia @SuluhuSamia, na wachezaji…",1.43233e+18,2021-08-30,"relevant",1
"@TZMsemajiMkuu @SuluhuSamia Kama chanjo mnano dozi milioni 1 halafu Watanzania tupo milioni 60, sasa unategemea mtasema chanjo ni lazima???? Ndio kimahesabu chanjo ni hiari 😂",1.42032e+18,2021-07-28,"relevant",2
"@_Mrc_09 Una uhakika umetaka kuzifahamu ukakatzwa. Do your research kwanza. zile ni biological contents tu, and hawa jamaa wangetaka kutuua we unapewa chanjo ya polio ukiwa mdg kbs hata hujielewi, wangetak uwe punga ungeshakua kitambo sana masta😂😂",1.41957e+18,2021-07-26,"relevant",1
"Watu wengi ambao walipata experience ya madhira ya Uviko 19, hawasiti kupata chanjo kuliko ambao haikuwatwanga vizuri.
Kwanini inakua hivyo?
 #UjanjaKuchanja",1.45152e+18,2021-10-22,"relevant",1
"RT @MarekaMalili: Mlipuko wa Ugonjwa wa Uviko-19 kwa kiasi kikubwa umehatarisha usalama wa chakula duniani.
#PolicyForumBreakfastDebate htt…",1.42099e+18,2021-07-30,"relevant",1
"@bajabiri @kigogo2014 Watanzania mme kaa mda wote bila chanjo maisha yanaendelea, asahivi mnaitaka kwa ajili gani!? Kama unaitaka kachomwe mwenyewe isiwe lazma kwa wengine.",1.39272e+18,2021-05-13,"relevant",2
"Hospitali moja ya kibinafsi jijini Nairobi imesitisha kutoa chanjo ya Covid-19 kutokana na uhaba wake. 
Lakini angalia wapumbavu antivaxxers wasiosoma chochote zaidi ya headline wanasema ni kwasababu chanjo zmesababisha damu kuganda🤡 https://t.co/DFMY5pok5K",1.37719e+18,2021-03-31,"relevant",1
"@JamiiForums Kwan chanjo lazim nyie mbn mnatupanga san mbwa nyie si mtuache tufe mbn mnajifany mnatupend san",1.33296e+18,2020-11-29,"relevant",2
"RT @MiriamMkanaka: Chanjo za Uviko 19 zinatolewa hospitali zote nenda watakupa na ushauri juu kama una wasiwasi 

#TanzaniaIkoTayari | #Uja…",1.5632e+18,2022-08-26,"relevant",1
"@kipepe123 mambo ya chanjo mwachie corona na ya chumvini tuachie wachimba Chumvi😉😉😉😉",1.42115e+18,2021-07-30,"relevant",2
"RT @MiriamMkanaka: Ripoti Ya WHO kuhusu chanjo ya Uviko 19 inaridhisha kwakweli.

#TanzaniaIkoTayari | #UjanjaKuchanja https://t.co/lNoMhgl…",1.56464e+18,2022-08-30,"relevant",1
"RT @JohnMbundi: Kwa kuvaa Barakao Watoto wanaweza kusaidia kuzuia kuenea kwa UVIKO-19, na kulinda familia zao, Jamii zao na wao wenyewe.…",1.43586e+18,2021-09-09,"relevant",1
"@DrIrene88 @Gibson44178359 😁😁 itz to early..policies za hiyo chanjo umezipitia??",1.37624e+18,2021-03-28,"relevant",2
"@MabalaMakengeza @millardayo Upo sahihi, chanjo sio lazima.",1.41714e+18,2021-07-19,"relevant",2
"@PKindongo @MabalaMakengeza @millardayo Hawa hawajafanya utafiti. Zipo nchi ambazo zina chanjo za lazima.",1.41712e+18,2021-07-19,"relevant",1
"""Naendelea kumshukuru na kumpongeza kwa dhati Mheshimiwa Rais wetu @SuluhuSamia  kwa kujali Taifa letu, kutuletea chanjo na kuonyesha mfano katika kupata chanjo""

Dkt. Dorothy Gwajima
Waziri Wa Afya, Maendeleo ya Jamii, Jinsia, Wazee na Watoto https://t.co/fNlYBHC6zb",1.44647e+18,2021-10-08,"relevant",1
"@Gibson44178359 @MagufuliJP Nyie ndo wajinga,hamna uchung na nchi yenu, hatuhitaji chanjo kama unahitaji nenda mwenyewe kajiwekee....mungu yuko pamja na wa Tanzania",1.36392e+18,2021-02-22,"relevant",2
"Bado unataka kujua chanjo ya Uviko 19 inavyofanya kazi una ukakasi huelewi nenda kituo cha afya kilicho karibu na wewe kwa elimu zaidi.

#UjanjaKuchanja
#ChanjaUsalimike",1.48592e+18,2022-01-25,"relevant",1
"@VenanceLFC Kuna chanjo zinatolewa kwa watoto kama surua, Tb, matetekuwanga ila na bado posibility ya kupata ipo. Jielimisheni kwanza",1.40479e+18,2021-06-15,"relevant",2
"@SuluhuSamia Ninakupongeza sana Na ninakushukuru kwakutuletea chanjo  
Kwakweli huu ni upendo mkubwa sana     tusiwasikilize wapga kelele wakati ata Yero fiva  ndui na chanjo nyingi tumechanja kaama wangetka kutupandikishia magonjwa ata kwenye ndui wangew",1.42139e+18,2021-07-31,"relevant",1
"@Ghasia7 Umefika miaka 50? Msitumalizie chanjo zetu. 😂😂😂🤦",1.42285e+18,2021-08-04,"relevant",1
"Yule mwingine alisema Nchi ina masaa 48 ,mwingine akasema watu billion 3 wamefuatilia mazishi ya meko huyu wa sasa anasema watu billion 1 Nchini wameomba Chanjo 
😃😃😃",1.42101e+18,2021-07-30,"relevant",2
"@SkangangaDope @FatmahShokat nimekuuliza kuhusu hao wataalam ambao ni mabingwa hapa tz, Je wamewahi kufanya nini kujaribu kutafuta chanjo hapa nchini, Je kama hawakuwahi, nini kiliwakwamisha, uwezeshwaji au taaluma zao zipo kwenye vyeti....!!?",1.37903e+18,2021-04-05,"relevant",2
"Hamisi Ba Ndugu Chanjo Utachanja Wewe na Familia Yako 😂😂

Wadau Wa Biriani Tumegoma sie Manunda Sie Tunakula Biriani na Tusipkskia Harufu au kukosa Taste si Tutakunywa Sana Tangawizi na Tutajifukiza Incase 

Lakini Chanjo Anza Na Watoto wako Kwanza Usituleteee Hizo Habari https://t.co/PF1Z1Ob2v5 https://t.co/TEXYbu9zT7",1.38465e+18,2021-04-20,"relevant",2
"Bado naendelea kuhamasisha watu kujiandikisha na kuchoma chanjo.. im not a zombie yet",1.42324e+18,2021-08-05,"relevant",1
"RT @EMAT_info: Kama chanjo ni muhimu kwanini watu wasilazimishwe kuchoma.? #UkweliKuhusuChanjo #Uviko19 https://t.co/2GNpDoKyhe",1.43531e+18,2021-09-07,"relevant",1
"@moshi34 @zittokabwe Aisee mtu asikudanganye kuhusu majuu.

Kupata chanjo hapa mpaka kwa mbinde. Ukisikia chanjo zipo mahala fulani ukiingia kwenye mtandao ujiandikishe unakuta pamejaa. Unaambiwa subiri batch nyingine.

Mimi chanjo nitachanjwa lakini nime",1.36013e+18,2021-02-12,"relevant",1
"@MaangiJoash Mbona wadosi wako wawili (Ongwae na Ruto) bado kupata chanjo?
Waambie despite their conditions it is safe.
@JamesOngwae @WilliamsRuto",1.3759e+18,2021-03-27,"relevant",2
"@millardayo Ona Hili chizi et chanjo iwe lazma kadungwe na Family yako,,!!!",1.41714e+18,2021-07-19,"relevant",2
"RT @JohnMbundi: Jikinge na wakinge uwapendao, UVIKO-19 inazuilika. Zingatia kuwa #UjanjaKuchanja.
#ElimikaWikiendi. https://t.co/IYsyrLpEwZ",1.45685e+18,2021-11-06,"relevant",1
"Nini FAIDA YA CHANJO YA CORRONA?",1.43371e+18,2021-09-03,"relevant",2
"@Nkololotz kama wenye msimamo wa kukubali chanjo wana haki ya kuhamasisha jamii, hata wenye msimamo wa kutotaka chanjo wanayo hiyo haki. 😎😎",1.42473e+18,2021-08-09,"relevant",2
"RT @chapo255: Muhimu kukumbushana juu ya UVIKO 19
#TanzaniaIkoTayari
#UjanjaKuchanja https://t.co/LSqkMULd7d",1.56789e+18,2022-09-08,"relevant",1
"@millardayo Namna pekee ya kuishi na huu ugonjwa ni kufuata maelekezo ya wataalamu wetu wa afya na si vinginevyo mpaka hapo watakapo pata chanjo itakayodhibiti maambukizi yake. Tahadhari ni muhimu kwetu sote",1.26522e+18,2020-05-26,"relevant",1
"@Mcheshi_ Nasubir chanjo mzee",1.42831e+18,2021-08-19,"relevant",1
"#MAPOKEZIYACHANJO Serikali yetu haina dhamira mbaya kwa kuleta chanjo hii, hakuna kiongozi wa nchi wala wasaidizi waliyoapa kutumikia wananchi alafu wakaleta kitu kitakachopoteza maisha ya watu - @TZWaziriMkuu",1.4203e+18,2021-07-28,"relevant",1
"Ikiwa ni takriban miezi 2 tangu kuzinduliwa kwa zoezi la utoaji chanjo ya Uviko-19 nchini, watu 400,000 wamekwisha chanja chanjo hiyo sawa na asilimia 37.8 au mbili ya tano ya dozi zote zilizopokelewa Tanzania mwishoni mwa Julai mwaka huu. 

Soma zaidi &gt;&gt;https://t.co/vC4XCcPh07 https://t.co/YXW5OB5VQj",1.44271e+18,2021-09-28,"relevant",1
"Daktari piga spana ..na wulize hao wanaoulizia chanjo wana haya bajeti za kutosha za research?.
Kile kituo cha ifakara chenyewe bila kwa hisani kinapumulia mashine 😀😀😀 https://t.co/pI7m72ZKws",1.35773e+18,2021-02-05,"relevant",2
"Nipo kinondoni hapa wamesema ikija chanjo ya kupaka niwashtue 😂😂😂",1.42866e+18,2021-08-20,"relevant",2
"RT @Hakingowi: Umoja wa Afrika umeitengea Tanzania dozi milioni 17 za chanjo za #Covid_19 #UVIKO19 #Corona kupitia mpango wa Umoja huo wa k…",1.42593e+18,2021-08-12,"relevant",1
"RT @TawlaTZ: Unapochukua tahadhari dhidi ya maambukizi ya virusi vya Corona hakikisha na wanaokuzunguka pia wanachukua tahadhari. Huwezi ku…",1.42398e+18,2021-08-07,"relevant",1
"'Hi John Kiragu, you are scheduled to take your 2nd on Friday 30 April 2021 at Kenyatta National Hospital at Kibra Sub County -MoH Chanjo'.
 The risks of contracting the SARSCoV2 virus outweighs any of the side effects of the vaccine. Looking forward to the dose2 of #Covidshield",1.37176e+18,2021-03-16,"relevant",1
"@neemalugangira @JNkengasong @WHOAFRO @WHO_Tanzania @AfricaCDC @MoetiTshidi @UnitedNationsTZ @_AfricanUnion @wizara_afyatz @SuluhuSamia @ikulumawasliano Halafu nyie viongozi mnajionyesha eti wananchi wakachome chanjo wakati TRANSPARENCY hakuna, hamsemi mm",1.42051e+18,2021-07-28,"relevant",2
"@kibuga_maga @bbcswahili Ndio huyu ni msikivu ata kubari kuweka watu lockdown na kuruhusu chanjo na sisi wtz kwa mara ya kwanza tuone utam wa lockdown kenya wanafaidi sana",1.37293e+18,2021-03-19,"relevant",1
"RT @yose_hoza: Kipindi hichi cha sikukuu tuendele kuchukua tahadhari dhidi ya UVIKO19 na kutekeleza majukumu kwa ufasaha ikiwa ni pamoja na…",1.47388e+18,2021-12-23,"relevant",1
"RT @McinikaWaLamar: Tunaweza kuwa wataalamu wengi wa afya hawa watatumika kutoa Elimu dhidi ya ugonjwa wa UVIKO-19 katika jamii kupitia Mit…",1.44068e+18,2021-09-22,"relevant",1
"@DAVlDRomero @SecBlinken Hatuhitaji madaktari, chanjo baado haijawa madhubuti kwa asilimia 100 kwa sasa. Kama nchi tunaangalia vipaumbele pamoja na kujikinga huku taasisi zetu zikifanya utafiti wa tiba madhubuti inayoendana na tatizo pamoja na hali ya hew",1.4131e+18,2021-07-08,"relevant",2
"@allysalehznz @SuluhuSamia muhimu zaidi,kuleta chanjo,waanze na wote waliopo katika mstari wa mbele kuhudumia wagonjwa mahospitalini,
Wazee wenye umri 65+ , Wazee wenye magonjwa ya uzeeni yasiyo kuambukiza,
pre-existing conditions,viongozi wote wanaolazim",1.37596e+18,2021-03-27,"relevant",1
"RT @MiriamMkanaka: Tunatamani mpaka disemba mwaka huu tuwe tumefikisha asilimia 70 ya watanzia waliopata chanjo kamili ya uviko 19.

#Tanza…",1.56282e+18,2022-08-25,"relevant",1
"@JamiiForums @NormanJonasMD #Erectile dysfunction.
Hakuna mahusiano yoyote kati na chanjo&amp;erectile dysfuction hizo ni fake propaganda.",1.42368e+18,2021-08-06,"relevant",1
"Sawa #COVID19  ipo je...kwanini tunalzimishana nyungu na vitunguu saumu na sisi tunaotaka chanjo kwanini mnatuziba midomo! 

afya ibakie soko huria... Wanaoamini mitishamba endeleeni kuamini na

Sisi wengine tunaoamini katika vaccine... Mtuwache tupate vaccine!

...",1.3627e+18,2021-02-19,"relevant",1
"@Mwanahalisitz There is something  we call consent(ridhaa)
Mtu yeyote awez kupewa dawa au kufanyiwa chochote bila ridhaa yake in medical and nursing ethics . Cha msing n jamii ipewe elimu zaidi kwenye swala la chanjo",1.41718e+18,2021-07-19,"relevant",1
"@AtCalvary2005 @MwanzoTv Watu wasiotaka chanjo wanapata hizo certificates bila ya kuchanjwa. Chezea na binadanmu wewe , huwezi kumiliki watu. Vituo vya mabasi nchi nyengine wanauza certificates na wala border post police hawajali. Africa kusini R300 inaku",1.39458e+18,2021-05-18,"relevant",2
