"tweet","tweet_id","date_tweeted","covax_relevancy","stance"
"@KKagasheki Ili swala ata mimi nilikua nalifikili sana, I mean What chanjo? and tulishakubaliana kwamba wananchi wote wa #Tanzania ni mwendo wa sala na kujifkiza,hakika hakuna wa kuziba pengo la #JPM",1.39286e+18,2021-05-13,"relevant",2
"Jiulize kwa maswali mhimu na yakutosha juu ya chanjo na hali halisi inayo endelea kwa mataifa wazalisha, kirusi huyu amebadilika mara tatu almost je chanjo zipi na marangapi tutapigwa ili uwe salama? Mda wa majaribio?Ukijibu basi Hapo ndipo mawazo yake yawe kama hisia tu! https://t.co/Ol7jC2oTnN",1.39499e+18,2021-05-19,"relevant",2
"RT @Hakingowi: Mhudumu wa Afya Kutoka Hospitali ya Wilaya ya Uyui Rahel Mazinge akitoa chanjo ya kujikinga na #COVID19 #UVIKO19 kwa wakazi…",1.44351e+18,2021-09-30,"relevant",3
"@MwananchiNews Kama ni Novemba 2021 chanjo zina expire zitaharibika nyingi minus 1,054,400",1.44402e+18,2021-10-01,"relevant",3
"RT @MiriamMkanaka: Chanjo ya uviko 19 ni salama Kabisa hii WHO wamethibitisha Kabisa.

#ChanjaUsalimike | #UjanjaKuchanja",1.50233e+18,2022-03-11,"relevant",1
"@millardayo Hapo amedanganya. Tatizo lake ameamua kupinga ama kutofautiana Kwa kila Jambo eti kisa ndio upinzani. Hata Marekani yenyewe chanjo sio lazima. Kenya tu hapa nduguzetu wa karibu Chanjo sio lazima. Mbowe akadanganye Maasai bwana.",1.41741e+18,2021-07-20,"relevant",2
"Bris Chanjo",1.43506e+18,2021-09-07,"relevant",3
"Me kesho nafika io chanjo ya covid 19 😔😔wait for side effects on me🙏💔💔",1.36752e+18,2021-03-04,"relevant",1
"@AsengaEric @Nassormakoba1 Balozi wa Marekani @usembassytz nchini @USAmbTanzania  amempongeza Rais Samia Suluhu Hassan kwa hatua anazochukua za kudhibiti ugonjwa wa UVIKO - 19 tangu alipoingia madarakani.

#SisiTumekubali #KaziInaendelea https://t.co/rbER",1.47188e+18,2021-12-17,"relevant",3
"@TZMsemajiMkuu nn 😕..chanjo au?",1.42098e+18,2021-07-30,"relevant",3
"@msakamaboga Nilichoma ile ya kwanza sasa hii mpya bado hawajagundua chanjo yake😁🤣",1.41642e+18,2021-07-17,"relevant",2
"@MwanzoTv @DENIC19916889 Hiyo ndiyo elimu ya chanjo au ni kutishana?",1.42835e+18,2021-08-19,"relevant",2
"""Nimezindua chanjo rasmi kwa Wilaya yetu ya Arumeru ili wananchi wetu waweze kuchanjwa na kwa Halmashauri yetu ya Meru nimefanikiwa kupokea chanjo,dozi zaidi ya elfu tano ambayo tunaimani kuwa zitasaidia wananchi,"".Mkuu wa Wilaya ya Arumeru Mhandisi Richarch Ruyanga. https://t.co/u9SyuIj8Qo",1.42267e+18,2021-08-03,"relevant",3
"@Roma_Mkatoliki Ila wanasema mwez huu chanjo itapatika kama ni hiyo basi Mungu asaidie",1.23982e+18,2020-03-17,"relevant",1
"TANZANIA: VIFO VYA #COVID19 VYAFIKIA 719

Ripoti ya Wizara ya Afya imeonesha jumla ya maambukizi 25,846 tangu kuripotiwa kwa Virusi vya Corona

Watu 45 wapo ICU na idadi ya waliopata Chanjo imefikia 382,726. Tanzania ilipokea chanjo 1,058,400

Soma https://t.co/qNkHRYj9pJ
#UVIKO3 https://t.co/TVp5V90JmA",1.44317e+18,2021-09-29,"relevant",3
"#HABARI Waziri wa Afya Ustawi wa Jamii, Jinsia, Wazee na Watoto, Nassor Ahmed Mazuri, amesema bado mwamko wa wananchi wa Zanzibar kuchanja chanjo ya corona ni mdogo na kuna mrundikano mkubwa wa dozi ya chanjo hizo. https://t.co/Dk54Lea4A9 https://t.co/b06M7yhkAn",1.44749e+18,2021-10-11,"relevant",3
"@Kiganyi_ So inamaana we will never get Covid-19 vaccine kama nchi?! 😳... Yaani hawana mpango kuagiza chanjo kabisaaa...",1.35435e+18,2021-01-27,"relevant",1
"@AnaniasKamugis1 @SuluhuSamia Bora nyungu kuliko chanjo 😃",1.38594e+18,2021-04-24,"relevant",2
"RT @McinikaWaLamar: Chanjo ya Uviko -19 hupunguza hatari ya jamii ukizuka ugonjwa wa virus vya korona. Hivyo chukua maamuzi sahihi ya kupat…",1.45334e+18,2021-10-27,"relevant",1
"@HecheJohn Hamna shida tutawapa mbeya watupe chanjo",1.33414e+18,2020-12-02,"relevant",3
"RT @eastafricatv: ""Mhe. Rais Oktoba 10, 2021, ulizindua kampeni ya maendeleo kwa ustawi wa Taifa mapambano dhidi ya Uviko-19 ambapo ulielek…",1.47834e+18,2022-01-04,"relevant",3
"Ukute huyu anaweza kuwa anaogopa chanjo https://t.co/awtvEkp6Xx",1.42045e+18,2021-07-28,"relevant",3
"@ngurumo TULIA KABATINI HUKO ULIKO YA TZ WAACHIE WAO  ENDELEA KULISIKILIZIA FUKUTO LA KORONA HUKO, NA BARIDI, UNACHO TAKIWA KUWAHABARISHA WA TZ NI VP HIZO CHANJO ZIMEKUATHIRI VP, MWACHE MWANAUME AJENGE NCHI,YOU ARE A THIRD PARTY NOW YOU CANNOT TALK ABOUT ",1.3514e+18,2021-01-19,"relevant",2
"""Hadi kufikia jana watu 846,000 walikuwa wamechanja, tuna imani wengi wataendelea kupata chanjo kutokana na elimu pamoja na hamasa inayotolewa"" Mhe. @SuluhuSamia, Rais wa Jamhuri ya Muungano wa Tanzania. https://t.co/3rLTyhbDNy",1.44719e+18,2021-10-10,"relevant",1
"@IAMartin_ Na yeye mwenyewe anayo makovu ya chanjo mawili tena.",1.35449e+18,2021-01-27,"relevant",3
"Mtaandamana sana,lakini ukweli ndio huo, itabidi muukubali, chanjo tuendako si hiyari,itakuwa lazima!
Demonstrate as much as you wish,its your democratic right,but brothers and sisters,let me tell you this, where we are heading its Covid19 mandates for all.Learn to accept it. https://t.co/spAgSoMyEz",1.4469e+18,2021-10-09,"relevant",1
"@kigogo2014 @PresenterNoah Sasa kama ukichanja unapata kovidi chanjo ya nn sasa!!!!???? we nae kama mpumbav🚮🚮",1.47219e+18,2021-12-18,"relevant",2
"Kila kitu inahitaji Certificate hii Kenya. 

- Kuzaliwa
- Kubatizwa
- Kusoma
- Kuoa/Kuolewa
- Kufanywa mjinga
- Ku-suffer
- Kukopa
- Ku-Hustle
- Kukopa tena
- Kuibia Ma-sufferer
- Kukatwa Ushuru
- Kukwepa Ushuru
- Kufanya Biashara
- Kupewa Chanjo

Kisha.....
- Kufa!

🤦🏾‍♂️",1.46281e+18,2021-11-22,"relevant",3
"@MariaSTsehai @MagufuliJP @Pontifex Papa anatakiwa ujifunze kutoka Tanzania. 
Apige Maombi ya siku tatu aachane na Chanjo. 

Na aendelee kusisitiza kwamba hakuna Covid-19 hata kama ipo",1.34822e+18,2021-01-10,"relevant",2
"RT @furia_francis: Wagonjwa wenye siko seli, wanashauriwa kujikinga na magonjwa ya kuambukiza ikiwemo UVIKO-19. 

Kupata chanjo ya UVIKO-19…",1.43661e+18,2021-09-11,"relevant",1
"RT @JamiiForums: Dkt. Baraka Nzobo: Virusi vya Corona vina uwezo wa kugandisha damu mwilini kwa 16.5%

&gt; Kwahiyo mtu anayeogopa kupata chan…",1.45921e+18,2021-11-12,"relevant",3
"@GNNangale @Blizzss Yes. Wapate chanjo zote na usafi wa kutosha!",1.23841e+18,2020-03-13,"relevant",1
"Mashabiki wa Simba na Yanga kwa pamoja wamejitokeza kwa wingi kupata chanjo ya UVIKO-19 kabla ya mchezo wa ngao ya hisani. Wamesisitiza kwamba kujilinda na kuwalinda wapendwa wao ni jambo la muhimu zaidi kwa sasa. 
@elimuyaafya @Tanfootball 

#UjanjaKuchanja
#NyumbaNiChoo https://t.co/SvMJfvraBw",1.44171e+18,2021-09-25,"relevant",1
"@jamalmalinzi Ushauli wakae watalamu kweli wangundue chanjo ya uvico19 nasiyo majarbio lets assume majarbio yakawa naya madhala uwenda yanpunguza nguvu za kiume na wanaume wote tume chanja inchi zima nini kitatokea bro😷 HATU CHANJI",1.44381e+18,2021-10-01,"relevant",2
"RT @winharder_: Epuka kusikiliza taarifa za uzushi kuhusu chanjo ya #UVIKO19
Chanjo zinatolewa bure na ni salama kabisa.Tuchanje tu #Ujanja…",1.45556e+18,2021-11-02,"relevant",1
"RT @MarekaMalili: Kwanini Chanjo ya Uviko 19 ni muhimu….
#UjanjaKuchanja
#ChanjaUsalimike
 https://t.co/0FDA6gRBmc",1.50188e+18,2022-03-10,"relevant",3
"@yerickonyerereT @SuluhuSamia @freemanmbowetz Speech ya @josephatgwajima hakusema @SuluhuSamia kuwa kaongwa unakumbuka mh Rais aliunda tume ya kushauli kuhusu chanjo ya Corona hii ndio imeongwa maana imemshauli Rais sawa",1.41952e+18,2021-07-26,"relevant",2
"@faudearmimi Kwa Chanjo 👇🏿👇🏿👇🏿👇🏿
https://t.co/adTJ2PpAkC",1.42035e+18,2021-07-28,"relevant",3
"Mimi nimetoka Chanjo juzi acha kunipigia kelele https://t.co/8Y1ZcQuwAM",1.33331e+18,2020-11-30,"relevant",1
"Leo Novemba 09, 2021 RC. Geita Rosemary Senyamule ameshiriki Ujenzi wa Madarasa 9 kwenye Sekondari ya Kakubilo-Geita DC yanayotekelezwa kwa Tshs.Milioni 180 za Mpango wa Maendekeo ya Taifa na Mapambano dhidi ya Uviko 19 ambapo ameagiza kufikia Novemba 30,2021 Ujenzi Ukamilishwe. https://t.co/wXm2o2V5Hb",1.45799e+18,2021-11-09,"relevant",3
"Cheti cha chanjo ya corona kipewe kipaumbele kwenye ajira ili kiumane vizuri 😂😂😂🙌🙌",1.42143e+18,2021-07-31,"relevant",1
"Wanafunzi wanaosoma katika vyuo Vikuu nje ya nchi wapewa elimu ya Chanjo ya Uviko – 19 https://t.co/0b5i3oMiCe",1.44027e+18,2021-09-21,"relevant",3
"@zittokabwe Kwahyo hilo ongezeko limesababishwa na UVIKO 19? 

au huo n mtizamo wako??",1.42459e+18,2021-08-09,"relevant",2
"Welcome to Vaccination Center
Protect your family from dangerous illnesses! Visit out Vaccination Centre for all your vaccine requirements.
#agakhanhospitaldsm #vaccine #communicablediseases #chanjo #vaccinationcentre #tanzania #worldimmunizationweek2022 #longlifeforall #vaccines https://t.co/YEVdlBEqRj",1.51964e+18,2022-04-28,"relevant",3
"@FromDuskTillDo2 Meko kapewa chanjo na yule hungai jingh 😂😂😂",1.36019e+18,2021-02-12,"relevant",3
"Majaribio ya chanjo ya #COVID19 kwa watoto yanapoendelea, @WHO inakumbusha kuhusu hatua zilizothibitishwa za kuwalinda kiafya, mathalan kuvaa barakoa na kunawa mikono.

Zaidi kuhusu usalama wa chanjo kwa kila mtu: https://t.co/ix7IUKVfjS https://t.co/l5kURBJRRE",1.38191e+18,2021-04-13,"relevant",3
"""Kuna ushahidi wa dhati ya kwamba chanjo imeanza kupunguza idadi ya watu wanaokufa""✍Nicola Stutgeon, Waziri Kiongozi wa Scotland. https://t.co/GYoxIp42h4",1.36245e+18,2021-02-18,"relevant",3
"@IAMartin_ Yaani hawa watu ni mazezeta aiseee🤣🤣 hao hao ndiyo walishabikia meko kukataa chanjo kbs kbs na kusema aliomba Mungu covid-19 ikaondoka hao hao ndiyo wanashabikia chanjo kuletwa na covid-19 kusemekana ipi😭😭😭 Aiseee mazezeta",1.44057e+18,2021-09-22,"relevant",2
"@pangenashri @wizara_afyatz Vipi chanjo ingekuja kwetu kwa kukurupuka halafu yakatokea kama haya? Si mngeipiga mawe wizara ya Afya?

https://t.co/RwEjhIwgHC",1.37024e+18,2021-03-12,"relevant",2
"RT @UmojaWaMataifa: Iwe ni wakati huu wa #COVID19 au la!

Kumbuka kunawa mikono yako mara kwa mara ili kujikinga na maradhi na kuwakinga we…",1.41783e+18,2021-07-21,"relevant",3
"@NgoshaNshimba @bbcswahili Na wewe mbona unatumia nguvu nyingi kupinga chanjo, au unanufaika na nini?🤗",1.43007e+18,2021-08-24,"relevant",1
"Nawaambia tena achaneni na ngonjera za chanjo ni strategy ya kuondoa mjadala wa KATIBA MPYA na Mkti Mbowe kubambikiwa kesi. Turudi kwenye mambo ya msingi na tusiwe kama maboya.Mkiamka wote Tanzania tweet Freeman Mbowe sio gaidi. @godbless_lema
kupitia #MariaSpaces https://t.co/CNCAYI85YH",1.42786e+18,2021-08-18,"relevant",2
"@ManenoIzaak Dimpoz kapiga chanjo",1.39169e+18,2021-05-10,"relevant",3
"Kwa ambao hamjachanja bado, mkilipwa dola za kimarekani 100 kama kutiwa hamasa ya kupata chanjo mtakubali?",1.43528e+18,2021-09-07,"relevant",1
"@Naperaphael1 @hpolepole Kwan chanjo sio hiar,,!??",1.42372e+18,2021-08-06,"relevant",2
"Yesu ni zaid ya wakuu wote wa dunia hii ni zaidi ya hiyo chanjo ndilo jina tunalo litumainia kumuingiza kwenye drama za kidunia ni kumdalilisha sana.nakuomba kwa hekima uondoe hilo jina la yesu kwenye hiyo list https://t.co/gIjuothWTF",1.43889e+18,2021-09-17,"relevant",2
"@Maichagange La chanjo je?😂😂",1.42941e+18,2021-08-22,"relevant",3
"Wahudumu wa afya visiwani Zanzibar wameanza kupokea dozi ya kwanza ya chanjo ya covid-19. Serikali ya Zanzibar imethibitisha kuwa dozi za Sinocav kutoka nchini China

Soma zaidi👉 https://t.co/wYvvX2aacL #CORONA #sinocav",1.41491e+18,2021-07-13,"relevant",3
"@CShibitali @Greathinker12 @Deoxz Hakuna umuhimu wa chanjo ya Corona, sio lazima, muda utatoa hukumu ya mwisho",1.34676e+18,2021-01-06,"relevant",2
"RT @officielsalome: Vipi kama swali la ""Je umechanja chanjo ya Uviko-19 ?"" Lingekuwepo kama moja ya swali la makarani. Lingefaana ee
#Ujanj…",1.56209e+18,2022-08-23,"relevant",1
"Kuna wajinga wanasema hawataki chanjo, sasa sijui wao na hao wamarekani milioni 47 nani mjanja na nani mjinga https://t.co/Qq0z6p3fAc",1.36595e+18,2021-02-28,"relevant",1
"@jjmnyika @fredrickjustne @MagufuliJP kwa sasa Mataga wamejipanga nao kupinga hoja za wakosowaji. kizuri ni kwamba hawana hoja za kupinga bali wanapiga kelele tu huku wakicheza mziki wa baba yao mpenzi. Hawaelewi hata corona ni nini wanalinganaisha na mag",1.26198e+18,2020-05-17,"relevant",2
"Bishoo Lingard akiwa na kijiji cha Villareal akiwaeleza juu ya umuhimu wa chanjo https://t.co/dT1FVDA7QP",1.44333e+18,2021-09-29,"relevant",3
"RT @Kasilo_Honester: Je, wajua kua taarifa za uzushi husambaa zaidi ya taarifa za kweli?? 

Epuka taarifa za uzushi kuhusu chanjo za #UVIKO…",1.45075e+18,2021-10-20,"relevant",1
"@HKigwangalla Ww umepat chanjo lkn ukikaa na mtu mweny  koron  utaipata Tu sss ya nn kupata chanjo",1.41994e+18,2021-07-27,"relevant",2
"RT @RadioOneStereo: #Kumepambazuka: Serikali kuweka bayana uwepo wa wagonjwa wa Uviko-19 nchini.
Je, Baraza la Taifa la Tiba Asili na Mbada…",1.4108e+18,2021-07-02,"relevant",3
"RT @Mariatheresa_tz: Mengi ya kujifunza kutoka kwenye #MdahaloKitaifaUVIKO19 @TzHealthSummit Dr. Mwalwisi kutoka TMDA amedadavua kwa kina k…",1.42575e+18,2021-08-12,"relevant",3
"Mkali wa Bongofleva Omari Nyembo OmmyDimpoz ni miongoni mwa Watanzania waliopokea chanjo ya corona, wengine leo ni Waziri wa Afya Zanzibar Nassor Mazrui na Profesa Ibrahim Lipumba ambae atarudi tena baada ya wiki 6 au 8 kuchoma ya pili ili kukamilisha dozi. #MillardAyoUPDATES https://t.co/UOdBwqNyIY",1.4183e+18,2021-07-22,"relevant",3
"Hongera saan mhe Rais wa JMT na Amiri Jeshi Mkuu @SuluhuSamia Kwa kuzindua na kutoa mfano wa kuchomwa chanjo ya Covid-19. Ni wajibu wa kila Mtanzania kuchukua tahadhari ya kujikinga na kujitahadhari.""Jikinge,wakinge na wengine"".Corona inazuilika.
#mgasha_sasa_for_liberation_2021 https://t.co/R6FrZYH10W",1.42042e+18,2021-07-28,"relevant",1
"@HassmanTozzi @JamiiForums Utaludi umelegea miondoko chanjo za kishoga hizo",1.36127e+18,2021-02-15,"relevant",2
"Hizi ndo CHANJO muhimu Sasa za kuomba appointment https://t.co/dLyK7f2VWR",1.42795e+18,2021-08-18,"relevant",3
"@JamiiForums Chanjo hatutaki, ila dawa tunazitaka 😆",1.36284e+18,2021-02-19,"relevant",2
"@tycoon20s @kigogo2014 Ana ukichaa gani Gwajima, Gwajima ame-rise concern yake. Alitakiwa kujibiwa kisayansi. Maelezo yake yamejitosheleza. Na nihaki yake kuwa na wasiwasi. Hakuna dawa /chanjo ambayo haitiliwi Mashaka mpaka study nyingi zimefanyika na kuj",1.42004e+18,2021-07-27,"relevant",2
"Chanjo 1 million kwa ajili ya kuhakikisha nchi yetu inakuwa salama na watu wetu wanapata huduma safi na salama. Nikiwa sahem ya kusheherekea miaka 60 nina ombi kwa Hon @USAmbTanzania kuidhinisha utoaji wa elimu na chanjo ya Covid 19 kwenye miradi yao mbali mbali wanayofadhili",1.42497e+18,2021-08-10,"relevant",1
"RT @JiniKinyonga: “Pamoja na kuongezeka kwa Mafua ya Kawaida (Seasonal Influenza) bado tuna visa vya UVIKO-19 na vinaongezeka kwa Kasi, naw…",1.47253e+18,2021-12-19,"relevant",3
"RT @davitheempire: MALAWI haiingii mtu bila KUCHANJA kazi anayo KIPOCHI na lazima awe balozi wa UVIKO 19 huko MALAWI😀😀😀😀😀 https://t.co/huPB…",1.50408e+18,2022-03-16,"relevant",1
"Unashabikia Arsenal hafu unaogopa chanjo etii😂😂",1.42211e+18,2021-08-02,"relevant",1
"@comanchechiefIV @chevi_masta Dumbass mwenyewe kabla sijasahau mbwa wewe kwa hiyo ulivyochanja ya covid 19, ya omicron huchanji bata mzinga mmoja wewe chanjo kwa kila variant ya ugonjwa utakua mwili au dampo sasa",1.48296e+18,2022-01-17,"relevant",2
"@TunduALissu Hamna kazi hapo waigizaji nyinyi kuna tonge mnalitetea. Hatutaki chanjo corona ni propaganda tu",1.42478e+18,2021-08-09,"relevant",2
"Muda ni sasa, jikinge dhidi ya #UVIKO19 kwa kuchanja. Chanjo inatolewa bure bila malipo

#Tanzaniainachanja
#Ujanjakuchanja https://t.co/IWc1DlqJ3M",1.5342e+18,2022-06-07,"relevant",1
"@HKigwangalla Sawa mkuu ila kumbuka chanjo ni hiari sio lazima.",1.41931e+18,2021-07-25,"relevant",2
"@Ibn_Mwakyelu Chanjo sio lazima",1.42619e+18,2021-08-13,"relevant",2
"@mshambuliaji Pata chanjo mzebaba, kelele za nini? Mimi nikidai utafiti unaumia nini??",1.42138e+18,2021-07-31,"relevant",1
"@MarekaMalili Chanjo ya hiyo kitu sitaki na hakuna mtu wa kunifanya kitu,nikitaka kusafiri nanunua certificate.",1.4359e+18,2021-09-09,"relevant",2
"@RadioCitizenFM @vincentateya @MelodySinzore1 Mimi hiyo chanjo sikaribii kwa kuwa waziri wa afya alisema kuchanjwa ni kwa hiari ya mtu.",1.36878e+18,2021-03-08,"relevant",2
"RT @swahilitimes: Uingereza imeiondoa Tanzania katika orodha ya nchi ilizoziwekea vikwazo vya usafiri kutokana na janga la UVIKO19. Kuanzia…",1.44637e+18,2021-10-08,"relevant",3
"ALGERIA: SHULE ZAFUNGWA KUDHIBITI MAAMBUKIZI YA CORONA

Serikali imezifunga Shule kwa muda wa siku 10 na kuimarisha upimaji katika Viwanja vya Ndege kufuatia ongezeko la maambukizi

Wananchi wahimizwa kupata Chanjo ili kupambana na #COVID19

Soma https://t.co/4KhLvxy4wo

#UVIKO3 https://t.co/bZlizkRmKb",1.48407e+18,2022-01-20,"relevant",3
"RT @ccm_tanzania: MHE. RAIS SAMIA SULUHU HASSAN AKIZINDUA CHANJO YA UVIKO 19, IKULU JIJINI DAR ES SALAAM LEO TAREHE 28 JULAI, 2021 https://…",1.42032e+18,2021-07-28,"relevant",3
"Hii ni mbinu mpya ya kusambaza chanjo kirahisi duniani Ili kujenga Imani kwa wananchi 
Serekali za nchi husika zinajifanya zimegundua chanjo kumbe ni zile zile waanafanya kupack tu mchezo unaendelea Huku wamebatiza majina Yao 🤔😏😏😏 https://t.co/jhLSPaXvZX",1.41195e+18,2021-07-05,"relevant",3
"@KJeremiahN @Carrie_973 @veranvii @WanjaNjubi @omumpo @Joekiash @SoniMwangi @wanene_wanduta @khadeji @nyar_gero @NgigiGerald @Pettie_Wain @peru_peri @mylesgrace3 @Emmanuel_Mabz2 @AtiekoLawrence So chanjo, then usual concoction of ginger, lemon and honey l",1.43729e+18,2021-09-13,"relevant",1
"@adamlutta Si chanjo tumekula jaman? https://t.co/kDdrylUXWO",1.37587e+18,2021-03-27,"relevant",3
"Chukueni tahadhari dhidi ya UVIKO-19 kwa kunawa mikono mara kwa mara kwa maji tiririka, epukeni misongamano, vaeni barakoa, kuleni vyakula vya kuongeza kinga ya mwili, fanyeni mazoezi na pia kapokeeni chanjo . https://t.co/3ptV9aTeBy",1.44433e+18,2021-10-02,"relevant",1
"By wearing your masks correctly and adhering to other preventive measures, you protect yourself and those around you from COVID-19.

Chanjwa! Pata Chanjo, tuwe Chonjo!

#Chanjwa #TuweChonjo

@MOH_Kenya @MOH_DHP @Amref_Kenya @UKinKenya https://t.co/FpOs0X1QOY",1.55506e+18,2022-08-04,"relevant",1
"RT @ccm_tanzania: MHE. RAIS SAMIA SULUHU HASSAN AKIZINDUA CHANJO YA UVIKO 19, IKULU JIJINI DAR ES SALAAM LEO TAREHE 28 JULAI, 2021 https://…",1.42032e+18,2021-07-28,"relevant",3
"@RickyxLaw Washachoma chanjo brother",1.41209e+18,2021-07-05,"relevant",3
"@Salaph1 @Ozanee11 @athanas_pius @mkomonisti @Iamsospete1 @professionalIT_ @NesiMkunga @GermanHamis @Kelvin_de_Major @Originalzee17 @Big0047 Chanjo😇",1.42085e+18,2021-07-29,"relevant",3
"Congo bado wana wenge, hawajasahau lile Janga la mlipuko wa Ebola mpaka wamekubali majaribio ya Chanjo ya Corona ianzie kwao",1.2467e+18,2020-04-05,"relevant",3
"@JiniKinyonga @umwalimu Kweli kufa kufaana,ss kwnn Mungu atoe chanjo tu na siyo dawa ili waikwishapata nao wapone?",1.24979e+18,2020-04-13,"relevant",2
"@officielsalome @kigogo2014 Pia chanjo haiumi",1.46064e+18,2021-11-16,"relevant",3
"Haya tuangalie hawa wengi wanasema ikitokea chanjo ya #COVID19 ipo na inaptikana upi utakuwa uamuzi wako kama mwananchi @MariaSTsehai @rollymsouth @ManenoIzaak @MarekaMalili",1.35489e+18,2021-01-28,"relevant",3
"RT @zittokabwe: Kwa Miaka 5 Uchumi wa Tanzania ulikuwa unakua ‘almost flatlined’ mpaka UVIKO-19 ulivyoanza kupiga na tukaenda Kusini! Chanz…",1.40329e+18,2021-06-11,"relevant",1
"Hipi profesa Lumumba kutoka Kenya yupo kweli dunia hii? Mbona hatumsikii akimsifia magufuli kwa kukataa chanjo isije Tanzania?",1.3631e+18,2021-02-20,"relevant",2
"RT @SuluhuSamia: Nawasihi Watanzania wenzangu tuendelee kuchukua tahadhari dhidi ya ugonjwa wa Korona (Uviko-19) kama tunavyoelekezwa na wa…",1.40887e+18,2021-06-26,"relevant",3
"@millardayo Tuna covid Tanzania? Mbona tajiri anafanya mzaha na press hii Hana taadhari yoyote?

Au ndo nguvu ya chanjo",1.42104e+18,2021-07-30,"relevant",2
"@bbcswahili Uongo mbaya chanjo iwe ya hiari Mambo ya kumlazmishana tuache",1.40592e+18,2021-06-18,"relevant",2
"Ndugu Abiria samahani nimeweka kushoto, Ngoja nifanye mawasiliano na watu wa chanjo😂😂😅 https://t.co/p90RAr6Zwf",1.4218e+18,2021-08-01,"relevant",2
"Nipo naangalia EATV hapa, mtangazaji anasema Afrika haina uwezo wa kutengeneza chanjo! Aina hii ya fikra ndo inaturudisha nyuma kama taifa.

Wasomi na watafiti wetu wana uwezo mkubwa sana na wanafanya vizuri wanaposoma huko nje. Shida yetu ni priorities tu. Barabara au maabara?",1.37351e+18,2021-03-21,"relevant",3
"@PendoA2 @zittokabwe Nilidhani utasema hiyo chanjo inabidi ichunguzwe..maana zingine anazikubali ila hiyo tu ndo ameikataa. Badala ya kumshambulia inabidi kuchunguza hypothesis yake",1.36353e+18,2021-02-21,"relevant",1
"@JamiiForums Vipi majibu ya maswali yake,vipi kuhusu watu kuchanja chanjo,Kamati imeshauri nini kifanyike kwa jamii juu ya kali za Mr.Gwajima kuamini kuwa ni kauli za upotoshaji?",1.43262e+18,2021-08-31,"relevant",1
""" Mimi nimepata chanjo na hakuna madhara yoyote ambayo yamenitokea, hivyo nawaomba watanzania tufanye maamuzi sahihi , dhamira na nia ni njema ili mwisho wa siku tujiepushe na majanga mengi zaidi""

Shaka Hamdu Shaka 
Katibu wa Halmashauri Kuu ya CCM Taifa Itikadi na Uenezi https://t.co/op5MYZt4m9",1.42437e+18,2021-08-08,"relevant",1
"@KinjeketileNgw2 Tayari wakubwa na wapuuzi wa dunia wamekubali kutoa hakimiliki ili dunia ya tatu wajitengenezee chanjo zao.

Ni azimio zuri litajibu maswali mengi na kuwaanika",1.39088e+18,2021-05-08,"relevant",2
"@MutemiWaKiama Wewe naona hautaki chanjo.",1.46712e+18,2021-12-04,"relevant",1
"RT @moodewji: Ndugu zangu Waafrika na mashabikinwa Simba: Nimepeta chanjo ya UVIKO-19. Mhe Rais wetu Mama Samia @SuluhuSamia, na wachezaji…",1.43233e+18,2021-08-30,"relevant",1
"@TZMsemajiMkuu @SuluhuSamia Kama chanjo mnano dozi milioni 1 halafu Watanzania tupo milioni 60, sasa unategemea mtasema chanjo ni lazima???? Ndio kimahesabu chanjo ni hiari 😂",1.42032e+18,2021-07-28,"relevant",2
"@Gwamaka03842684 @MadehaMalecela @kigogo2014 Achaaaa bana naona Chief Hangaya yuko USA 🤣🤣🤣 na amebali covid-19 iko na chanjo one🤣🤣🤣 anaendeleza pale meko kaachiaa yaaaani 🤣🤣🤣",1.43965e+18,2021-09-19,"relevant",3
"@Captain_255 Unaweza omba uviko19 urudi kwa kasi tena maana kipindi kile ilikuwa bwelele",1.43292e+18,2021-09-01,"relevant",3
"@_Mrc_09 Una uhakika umetaka kuzifahamu ukakatzwa. Do your research kwanza. zile ni biological contents tu, and hawa jamaa wangetaka kutuua we unapewa chanjo ya polio ukiwa mdg kbs hata hujielewi, wangetak uwe punga ungeshakua kitambo sana masta😂😂",1.41957e+18,2021-07-26,"relevant",1
"RT @GiftKimaro7: Virusi vya Corona Husambaa zaidi kwa njia ya hewa hususani mkisogoleana na mtu anayekohoa, Maambukizi husambaa kwa kasi za…",1.55148e+18,2022-07-25,"relevant",3
"Watu wengi ambao walipata experience ya madhira ya Uviko 19, hawasiti kupata chanjo kuliko ambao haikuwatwanga vizuri.
Kwanini inakua hivyo?
 #UjanjaKuchanja",1.45152e+18,2021-10-22,"relevant",1
"RT @MarekaMalili: Mlipuko wa Ugonjwa wa Uviko-19 kwa kiasi kikubwa umehatarisha usalama wa chakula duniani.
#PolicyForumBreakfastDebate htt…",1.42099e+18,2021-07-30,"relevant",1
"@bajabiri @kigogo2014 Watanzania mme kaa mda wote bila chanjo maisha yanaendelea, asahivi mnaitaka kwa ajili gani!? Kama unaitaka kachomwe mwenyewe isiwe lazma kwa wengine.",1.39272e+18,2021-05-13,"relevant",2
"Hospitali moja ya kibinafsi jijini Nairobi imesitisha kutoa chanjo ya Covid-19 kutokana na uhaba wake. 
Lakini angalia wapumbavu antivaxxers wasiosoma chochote zaidi ya headline wanasema ni kwasababu chanjo zmesababisha damu kuganda🤡 https://t.co/DFMY5pok5K",1.37719e+18,2021-03-31,"relevant",1
